epoch,batch,loss_total,loss_rot,loss_scale,mAP15,mAP30
2,573,0.5981695652008057,0.5910958647727966,0.007073679007589817,0.5,0.5
2,574,0.41269969940185547,0.40499889850616455,0.00770079530775547,0.625,0.625
2,575,0.5727937817573547,0.5572963953018188,0.015497380867600441,0.625,0.625
2,576,0.2209462970495224,0.21284620463848114,0.008100087754428387,0.625,0.875
2,577,0.4336775839328766,0.42653849720954895,0.0071390774101018906,0.5,0.625
2,578,0.6573439836502075,0.642139196395874,0.01520480029284954,0.5,0.5
2,579,1.1087396144866943,1.0982398986816406,0.010499691590666771,0.25,0.25
2,580,0.5764464139938354,0.5663997530937195,0.01004663947969675,0.625,0.625
2,581,0.7408998012542725,0.7324920296669006,0.008407751098275185,0.5,0.5
2,582,0.7499209046363831,0.7364761829376221,0.013444744050502777,0.5,0.5
2,583,1.0167500972747803,1.000758171081543,0.015991969034075737,0.25,0.25
2,584,0.562452495098114,0.552358865737915,0.01009364239871502,0.625,0.625
2,585,1.084303855895996,1.072405219078064,0.011898647993803024,0.125,0.25
2,586,0.7933764457702637,0.7842472791671753,0.00912914052605629,0.375,0.375
2,587,0.7521995306015015,0.741083025932312,0.01111648976802826,0.375,0.5
2,588,0.9261682033538818,0.914562463760376,0.011605752632021904,0.375,0.375
2,589,0.6073725819587708,0.5985742807388306,0.008798293769359589,0.375,0.5
2,590,0.5594724416732788,0.5497682094573975,0.009704219177365303,0.625,0.625
2,591,0.5740633010864258,0.5625376105308533,0.011525719426572323,0.5,0.625
2,592,0.3888595402240753,0.38042157888412476,0.008437953889369965,0.75,0.75
2,593,0.7428489327430725,0.7332829833030701,0.009565976448357105,0.5,0.5
2,594,0.9625191688537598,0.9234780073165894,0.03904116898775101,0.25,0.375
2,595,0.16879458725452423,0.15776295959949493,0.011031625792384148,0.875,0.875
2,596,0.3955579698085785,0.38856959342956543,0.006988369859755039,0.625,0.75
2,597,0.5797868371009827,0.5725307464599609,0.007256105076521635,0.5,0.625
2,598,0.9268677234649658,0.9138073325157166,0.013060376979410648,0.375,0.375
2,599,0.5986051559448242,0.5851768851280212,0.013428272679448128,0.375,0.625
2,600,0.5578463077545166,0.5525990724563599,0.005247216671705246,0.625,0.625
